time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2011-03-23T20:43:13.280Z,35.923,141.15,21.4,5.1,mwc,181,109,,0.9,us,usp000hye6,2022-04-08T22:13:35.497Z,"35 km NE of Hasaki, Japan",earthquake,,11.8,,,reviewed,us,gcmt
2011-03-23T20:32:58.160Z,36.212,140.803,45.6,4.9,mwc,200,117.1,,0.7,us,usp000hye5,2014-11-07T01:44:18.828Z,"near the east coast of Honshu, Japan",earthquake,,3.1,,,reviewed,us,gcmt
2011-03-23T18:39:38.470Z,39.702,143.444,23.8,4.7,mb,45,135,,0.93,us,usp000hydy,2014-11-07T01:44:18.814Z,"129 km E of Miyako, Japan",earthquake,,16.1,,12,reviewed,us,us
2011-03-23T18:30:47.970Z,39.734,143.389,20.5,4.8,mb,67,123,,0.92,us,usp000hydx,2014-11-07T01:44:18.809Z,"off the east coast of Honshu, Japan",earthquake,,13.8,,30,reviewed,us,us
2011-03-23T18:16:59.960Z,38.296,143.515,35,4.5,mb,19,135.5,,1.1,us,usp000hydw,2014-11-07T01:44:18.807Z,"178 km ESE of ?funato, Japan",earthquake,,,,3,reviewed,us,us
2011-03-23T18:03:02.100Z,36.019,143.385,35,4.6,mb,29,126.8,,0.84,us,usp000hydu,2014-11-07T01:44:18.800Z,"232 km E of Hasaki, Japan",earthquake,,,,6,reviewed,us,us
2011-03-23T17:35:17.400Z,37.705,141.774,16.1,4.7,mb,33,129.1,,1.01,us,usp000hydp,2014-11-07T01:44:18.790Z,"72 km ENE of Namie, Japan",earthquake,,23,,7,reviewed,us,us
2011-03-23T17:19:07.420Z,39.391,143.866,13.3,4.5,mb,28,143.2,,0.78,us,usp000hydn,2014-11-07T01:44:18.787Z,"165 km E of Yamada, Japan",earthquake,,21.4,,5,reviewed,us,us
2011-03-23T17:01:59.420Z,39.429,143.485,11.4,4.8,mb,74,132.1,,0.98,us,usp000hydj,2014-11-07T01:44:18.775Z,"132 km E of Yamada, Japan",earthquake,,17.7,,19,reviewed,us,us
2011-03-23T16:07:46.850Z,35.203,141.183,22.6,4.5,mb,38,111.9,,0.88,us,usp000hydf,2014-11-07T01:44:18.768Z,"66 km SSE of Hasaki, Japan",earthquake,,14.1,,7,reviewed,us,us
2011-03-23T16:03:35.950Z,39.757,143.529,25.7,4.8,mb,96,134.8,,0.99,us,usp000hyde,2014-11-07T01:44:18.761Z,"136 km E of Miyako, Japan",earthquake,,12.8,,46,reviewed,us,us
2011-03-23T15:46:42.240Z,34.852,142.015,35,4.5,mb,17,157.3,,0.8,us,usp000hydd,2014-11-07T01:44:18.760Z,"145 km SE of Hasaki, Japan",earthquake,,,,3,reviewed,us,us
2011-03-23T15:44:02.840Z,36.306,143.466,18.8,4.6,mb,19,127.2,,0.43,us,usp000hydc,2014-11-07T01:44:18.758Z,"245 km ESE of Iwaki, Japan",earthquake,,29,,3,reviewed,us,us
2011-03-23T14:48:07.710Z,37.56,141.948,9.2,4.8,mb,74,71.1,,1.14,us,usp000hyd7,2014-11-07T01:44:18.738Z,"84 km E of Namie, Japan",earthquake,,4.3,,34,reviewed,us,us
2011-03-23T14:48:00.880Z,37.332,142.848,35,4.8,mb,74,134.2,,1.1,us,usp000hyd6,2014-11-07T01:44:18.711Z,"164 km E of Namie, Japan",earthquake,,,,48,reviewed,us,us
2011-03-23T14:32:30.150Z,35.726,141.855,53.2,4.5,mb,13,167.1,,1.21,us,usp000hyd4,2014-11-07T01:44:18.708Z,"92 km E of Hasaki, Japan",earthquake,,15.5,,5,reviewed,us,us
2011-03-23T14:06:02.020Z,37.715,144.369,28,4.5,mb,44,135.9,,1.01,us,usp000hycy,2014-11-07T01:44:18.655Z,"276 km SE of ?funato, Japan",earthquake,,4.5,,10,reviewed,us,us
2011-03-23T13:56:27.830Z,37.651,142.806,34.5,5,mwc,280,64.3,,0.76,us,usp000hycx,2014-11-07T01:44:18.635Z,"157 km ESE of Ishinomaki, Japan",earthquake,,3.8,,,reviewed,us,gcmt
2011-03-23T12:19:03.120Z,35.161,140.966,35,4.7,mb,94,110.7,,0.78,us,usp000hycq,2014-11-07T01:44:18.613Z,"53 km E of ?hara, Japan",earthquake,,,,37,reviewed,us,us
2011-03-23T10:43:36.250Z,36.665,141.464,35,5.1,mwc,237,63.1,,0.76,us,usp000hych,2014-11-07T01:44:18.586Z,"65 km ESE of Kitaibaraki, Japan",earthquake,,,,,reviewed,us,gcmt
2011-03-23T09:55:25.900Z,37.163,140.634,49.7,4.8,mb,177,114.4,,0.81,us,usp000hycf,2014-11-07T01:44:18.570Z,"16 km E of Ishikawa, Japan",earthquake,,5.1,,101,reviewed,us,us
2011-03-23T09:52:28.460Z,39.568,143.526,35.3,4.6,mb,43,135.1,,0.63,us,usp000hyce,2014-11-07T01:44:18.566Z,"135 km E of Yamada, Japan",earthquake,,5.4,,10,reviewed,us,us
2011-03-23T09:35:56.990Z,39.623,143.265,27.2,5.2,mwc,206,100.4,,0.99,us,usp000hycc,2014-11-07T01:44:18.550Z,"113 km E of Miyako, Japan",earthquake,,5.1,,,reviewed,us,gcmt
2011-03-23T07:12:36.070Z,36.664,143.714,27,4.5,mb,60,119.2,,0.55,us,usp000hyc7,2014-11-07T01:44:18.500Z,"256 km E of Iwaki, Japan",earthquake,,10.6,,13,reviewed,us,us
2011-03-23T06:31:46.870Z,37.224,143.747,10,4.8,mb,75,128.2,,0.83,us,usp000hyc6,2014-11-07T01:44:18.495Z,"245 km E of Namie, Japan",earthquake,,,,24,reviewed,us,us
2011-03-23T05:03:15.580Z,35.121,141.05,53.4,4.6,mb,34,120.2,,0.75,us,usp000hyc3,2014-11-07T01:44:18.475Z,"61 km ESE of ?hara, Japan",earthquake,,7.2,,5,reviewed,us,us
2011-03-23T04:40:17.400Z,36.2,141.031,39.5,4.6,mb,35,113.3,,0.86,us,usp000hyc2,2014-11-07T01:44:18.472Z,"42 km ESE of ?arai, Japan",earthquake,,7.6,,6,reviewed,us,us
2011-03-23T04:19:07.650Z,35.159,140.96,44.5,4.7,mb,89,110.7,,0.99,us,usp000hyc1,2014-11-07T01:44:18.465Z,"52 km E of ?hara, Japan",earthquake,,6.5,,39,reviewed,us,us
2011-03-23T04:13:13.250Z,39.738,142.318,65.6,4.8,mb,88,114.2,,0.88,us,usp000hyby,2014-11-07T01:44:18.454Z,"33 km ENE of Miyako, Japan",earthquake,,5.5,,34,reviewed,us,us
2011-03-23T03:24:03.350Z,37.941,144.253,10,4.9,mb,206,74.4,,0.84,us,usp000hybv,2014-11-07T01:44:18.434Z,"254 km ESE of ?funato, Japan",earthquake,,,,135,reviewed,us,us
2011-03-23T03:00:20.540Z,37.645,142.74,30,4.5,mb,26,136.1,,1.04,us,usp000hybt,2014-11-07T01:44:18.431Z,"152 km SE of Ishinomaki, Japan",earthquake,,22.1,,2,reviewed,us,us
2011-03-23T00:57:31.320Z,36.248,142.483,35,4.6,mb,44,82.9,,0.91,us,usp000hybm,2014-11-07T01:44:18.414Z,"159 km ENE of Hasaki, Japan",earthquake,,,,8,reviewed,us,us
2011-03-23T00:06:43.490Z,39.206,142.254,40.7,5,mwc,341,49,,0.7,us,usp000hybc,2022-04-08T22:16:06.149Z,"34 km ESE of Kamaishi, Japan",earthquake,,6.1,,,reviewed,us,gcmt
2011-03-22T23:46:53.960Z,35.239,140.933,35,5,mwc,152,104.1,,1.14,us,usp000hyba,2014-11-07T01:44:18.331Z,"49 km E of ?hara, Japan",earthquake,,,,,reviewed,us,gcmt
2011-03-22T22:53:31.930Z,37.055,140.606,34.8,5,mb,156,111.6,,0.83,us,usp000hyb7,2014-11-07T01:44:18.292Z,"17 km SE of Ishikawa, Japan",earthquake,,18.6,,85,reviewed,us,us
2011-03-22T22:51:39.140Z,36.944,142.311,38,4.9,mb,86,44.6,,1.22,us,usp000hyb6,2014-11-07T01:44:18.285Z,"127 km E of Iwaki, Japan",earthquake,,8.2,,20,reviewed,us,us
2011-03-22T22:36:32.830Z,37.101,140.555,16.4,5.2,mwr,272,32,,0.74,us,usp000hyb5,2022-04-08T22:16:04.926Z,"10 km ESE of Ishikawa, Japan",earthquake,,3.7,,,reviewed,us,us
2011-03-22T22:35:00.720Z,37.111,140.58,37.5,5.5,mb,377,39.4,,0.74,us,usp000hyb4,2022-04-08T21:40:21.635Z,"12 km ESE of Ishikawa, Japan",earthquake,,4.9,,247,reviewed,us,us
2011-03-22T22:30:39.660Z,38.009,142.636,35,4.6,mb,73,129.3,,0.77,us,usp000hyb3,2014-11-07T01:44:18.223Z,"125 km ESE of Ishinomaki, Japan",earthquake,,,,14,reviewed,us,us
2011-03-22T22:13:57.200Z,37.014,140.679,40.7,5.5,mb,81,113.5,,0.82,us,usp000hyb2,2022-04-08T22:19:49.432Z,"18 km WSW of Iwaki, Japan",earthquake,,7.6,,27,reviewed,us,us
2011-03-22T22:12:31.820Z,37.065,140.638,18,5.5,mwb,378,32,,1.24,us,usp000hyb1,2022-04-08T22:19:50.757Z,"19 km ESE of Ishikawa, Japan",earthquake,,4.4,,,reviewed,us,us
2011-03-22T21:55:39.520Z,40.272,142.462,31.3,4.7,mb,159,121.8,,0.93,us,usp000hyaz,2014-11-07T01:44:18.142Z,"82 km NNE of Miyako, Japan",earthquake,,11.1,,89,reviewed,us,us
2011-03-22T21:34:35.890Z,35.827,142.189,35,4.7,mb,32,67.9,,1.02,us,usp000hyay,2014-11-07T01:44:18.138Z,"123 km E of Hasaki, Japan",earthquake,,,,10,reviewed,us,us
2011-03-22T21:32:15.660Z,38.023,142.817,20.8,4.5,mb,55,138.8,,0.51,us,usp000hyax,2014-11-07T01:44:18.133Z,"139 km ESE of Ishinomaki, Japan",earthquake,,12,,17,reviewed,us,us
2011-03-22T20:53:28.290Z,35.182,140.921,10,4.5,mb,48,131.1,,0.69,us,usp000hyav,2014-11-07T01:44:18.128Z,"48 km E of ?hara, Japan",earthquake,,,,12,reviewed,us,us
2011-03-22T20:52:16.710Z,36.237,143.263,50.9,4.5,mb,10,132.7,,1.35,us,usp000hyat,2014-11-07T01:44:18.125Z,"226 km ENE of Hasaki, Japan",earthquake,,32.2,,5,reviewed,us,us
2011-03-22T20:34:44.990Z,39.669,143.418,39.7,4.6,mb,68,131.2,,0.79,us,usp000hyaq,2014-11-07T01:44:18.115Z,"126 km E of Miyako, Japan",earthquake,,5.8,,22,reviewed,us,us
2011-03-22T19:26:04.650Z,40.137,143.846,46.1,4.7,mb,82,131.9,,1.17,us,usp000hyak,2014-11-07T01:44:18.090Z,"171 km ENE of Miyako, Japan",earthquake,,7.5,,36,reviewed,us,us
2011-03-22T19:09:56.680Z,36.226,141.467,9.2,4.9,mb,140,115.3,,0.93,us,usp000hyah,2014-11-07T01:44:18.079Z,"79 km NE of Hasaki, Japan",earthquake,,13.5,,73,reviewed,us,us
2011-03-22T19:07:46.130Z,35.596,141.737,30.2,4.9,mb,144,56.5,,0.8,us,usp000hyaf,2014-11-07T01:44:18.067Z,"83 km E of Hasaki, Japan",earthquake,,9.2,,65,reviewed,us,us
2011-03-22T18:50:12.350Z,37.662,141.597,55.9,4.5,mb,73,120.5,,0.66,us,usp000hyac,2014-11-07T01:44:18.057Z,"56 km ENE of Namie, Japan",earthquake,,4.7,,17,reviewed,us,us
2011-03-22T18:25:42.700Z,35.294,140.974,35,4.6,mb,54,115.8,,0.93,us,usp000hyaa,2014-11-07T01:44:18.050Z,"50 km SSE of Hasaki, Japan",earthquake,,,,14,reviewed,us,us
2011-03-22T18:24:19.970Z,35.212,141.083,37.8,4.5,mb,55,128,,0.96,us,usp000hya9,2014-11-07T01:44:18.046Z,"62 km SSE of Hasaki, Japan",earthquake,,6.9,,13,reviewed,us,us
2011-03-22T18:19:06.540Z,35.264,141.039,28.1,4.5,mb,58,116.8,,0.91,us,usp000hya7,2014-11-07T01:44:18.036Z,"55 km SSE of Hasaki, Japan",earthquake,,12.7,,13,reviewed,us,us
2011-03-22T17:49:54.520Z,35.3,140.86,35,4.9,mb,192,103.6,,0.96,us,usp000hya4,2014-11-07T01:44:18.017Z,"42 km E of ?hara, Japan",earthquake,,,,108,reviewed,us,us
2011-03-22T17:46:37.730Z,35.269,141.019,38.5,4.6,mb,91,111.2,,0.89,us,usp000hya3,2014-11-07T01:44:18.010Z,"54 km SSE of Hasaki, Japan",earthquake,,5.9,,29,reviewed,us,us
2011-03-22T16:12:09.230Z,35.681,141.637,31.4,5.3,mwc,336,29.7,,0.75,us,usp000hy9x,2014-11-07T01:44:17.974Z,"72 km E of Hasaki, Japan",earthquake,,7.7,,,reviewed,us,gcmt
2011-03-22T16:05:51.340Z,35.749,141.601,45.7,5.1,mwc,300,29.8,,0.67,us,usp000hy9w,2014-11-07T01:44:17.929Z,"69 km E of Hasaki, Japan",earthquake,,4.2,,,reviewed,us,gcmt
2011-03-22T15:58:30.460Z,39.203,142.294,50.1,4.9,mb,196,99.3,,0.72,us,usp000hy9v,2014-11-07T01:44:17.915Z,"37 km ESE of Kamaishi, Japan",earthquake,,4.2,,124,reviewed,us,us
2011-03-22T15:49:27.460Z,39.2,142.315,28.5,5.1,mwc,359,54.7,,0.78,us,usp000hy9t,2022-04-08T22:03:45.158Z,"39 km ESE of Kamaishi, Japan",earthquake,,3.9,,,reviewed,us,gcmt
2011-03-22T15:19:29.450Z,35.708,141.753,35,4.7,mb,66,110.7,,0.83,us,usp000hy9p,2014-11-07T01:44:17.876Z,"83 km E of Hasaki, Japan",earthquake,,7.2,,21,reviewed,us,us
2011-03-22T15:12:23.900Z,38.334,141.799,55,4.9,mb,54,129.8,,0.71,us,usp000hy9n,2014-11-07T01:44:17.871Z,"44 km ESE of Ishinomaki, Japan",earthquake,,4.8,,12,reviewed,us,us
2011-03-22T15:03:46.840Z,35.787,141.567,19,5.6,mwc,480,21.7,,0.75,us,usp000hy9m,2022-04-08T22:16:03.589Z,"66 km E of Hasaki, Japan",earthquake,,,,,reviewed,us,gcmt
2011-03-22T14:43:45.330Z,38.479,144.739,35,4.5,mb,47,136.1,,1.16,us,usp000hy9j,2014-11-07T01:44:17.824Z,"264 km ESE of Kamaishi, Japan",earthquake,,,,13,reviewed,us,us
2011-03-22T14:31:33.610Z,38.09,142.583,42,4.5,mb,75,85.5,,0.77,us,usp000hy9h,2014-11-07T01:44:17.818Z,"118 km ESE of Ishinomaki, Japan",earthquake,,5.9,,21,reviewed,us,us
2011-03-22T14:24:10.130Z,37.439,141.669,49.5,4.6,mb,14,145.9,,0.9,us,usp000hy9g,2014-11-07T01:44:17.817Z,"59 km E of Namie, Japan",earthquake,,15.3,,1,reviewed,us,us
2011-03-22T13:50:51.910Z,35.795,141.549,20,5.9,mww,433,29.9,,0.82,us,usp000hy9e,2022-04-08T22:19:35.533Z,"65 km E of Hasaki, Japan",earthquake,,,,,reviewed,us,us
2011-03-22T13:45:56.720Z,37.697,143.711,11.9,4.5,mb,17,133.7,,0.82,us,usp000hy9d,2014-11-07T01:44:17.772Z,"226 km ESE of Ishinomaki, Japan",earthquake,,37.8,,1,reviewed,us,us
2011-03-22T13:38:10.290Z,39.928,143.781,21.2,4.7,mb,28,135.1,,0.62,us,usp000hy9c,2014-11-07T01:44:17.770Z,"160 km E of Miyako, Japan",earthquake,,15.6,,6,reviewed,us,us
2011-03-22T13:26:19.140Z,36.825,143.154,38.4,4.8,mb,152,122.5,,0.97,us,usp000hy99,2014-11-07T01:44:17.715Z,"203 km E of Iwaki, Japan",earthquake,,7.2,,89,reviewed,us,us
2011-03-22T13:20:54.330Z,39.945,143.534,21.6,4.9,mb,36,126.9,,0.92,us,usp000hy98,2014-11-07T01:44:17.712Z,"140 km ENE of Miyako, Japan",earthquake,,19.8,,3,reviewed,us,us
2011-03-22T13:20:13.830Z,39.944,143.509,23.9,4.8,mb,101,126.7,,0.92,us,usp000hy97,2014-11-07T01:44:17.704Z,"138 km ENE of Miyako, Japan",earthquake,,8.4,,51,reviewed,us,us
2011-03-22T13:06:03.870Z,39.414,143.729,19.2,4.5,mb,25,135.3,,0.83,us,usp000hy95,2014-11-07T01:44:17.696Z,"153 km E of Yamada, Japan",earthquake,,23.7,,5,reviewed,us,us
2011-03-22T13:05:12.730Z,36.591,143.245,35,4.5,mb,15,131.9,,0.57,us,usp000hy94,2014-11-07T01:44:17.695Z,"216 km ESE of Iwaki, Japan",earthquake,,,,1,reviewed,us,us
2011-03-22T12:56:24.750Z,37.065,143.982,22.2,5.1,mwc,315,88.6,,0.68,us,usp000hy93,2014-11-07T01:44:17.672Z,"268 km E of Namie, Japan",earthquake,,7,,,reviewed,us,gcmt
2011-03-22T12:42:43.440Z,36.663,143.094,40.8,4.6,mb,86,117.8,,1.02,us,usp000hy91,2014-11-07T01:44:17.663Z,"201 km ESE of Iwaki, Japan",earthquake,,9.5,,36,reviewed,us,us
2011-03-22T12:23:39.280Z,36.451,144.502,34,4.6,mb,26,136.7,,0.83,us,usp000hy8z,2014-11-07T01:44:17.659Z,"off the east coast of Honshu, Japan",earthquake,,24.5,,3,reviewed,us,us
2011-03-22T12:04:08.970Z,36.289,141.404,45,5.7,mwc,242,69.6,,0.84,us,usp000hy8x,2022-04-08T21:40:19.329Z,"73 km E of ?arai, Japan",earthquake,,5.4,,,reviewed,us,gcmt
2011-03-22T12:01:22.420Z,36.866,143.188,10,5.6,mwc,341,46.8,,1.05,us,usp000hy8w,2022-04-08T22:13:34.211Z,"206 km ESE of Namie, Japan",earthquake,,,,,reviewed,us,gcmt
2011-03-22T11:21:39.290Z,39.733,143.113,30.9,5.6,mwc,299,92.7,,0.77,us,usp000hy8u,2022-04-08T21:40:18.215Z,"101 km E of Miyako, Japan",earthquake,,7.6,,,reviewed,us,gcmt
2011-03-22T10:56:49.340Z,37.277,141.807,58.8,4.8,mb,199,70.4,,0.76,us,usp000hy8s,2014-11-07T01:44:17.532Z,"75 km ESE of Namie, Japan",earthquake,,4.3,,114,reviewed,us,us
2011-03-22T10:55:11.120Z,36.952,143.551,35,4.6,mb,23,127.9,,1.48,us,usp000hy8r,2014-11-07T01:44:17.530Z,"233 km ESE of Namie, Japan",earthquake,,,,2,reviewed,us,us
2011-03-22T10:23:16.750Z,40.322,142.408,38.7,4.8,mb,136,119.1,,0.87,us,usp000hy8k,2014-11-07T01:44:17.512Z,"79 km ESE of Hachinohe, Japan",earthquake,,5.3,,67,reviewed,us,us
2011-03-22T10:19:02.570Z,40.265,142.386,37.6,4.9,mb,156,98,,0.91,us,usp000hy8j,2014-11-07T01:44:17.484Z,"78 km NNE of Miyako, Japan",earthquake,,5.5,,81,reviewed,us,us
2011-03-22T09:58:15.820Z,36.123,141.623,41.6,4.5,mb,44,115.8,,0.93,us,usp000hy8g,2014-11-07T01:44:17.478Z,"83 km ENE of Hasaki, Japan",earthquake,,9.6,,11,reviewed,us,us
2011-03-22T09:44:29.330Z,39.851,143.437,13,6.4,mww,424,39.9,,0.77,us,usp000hy8e,2022-07-19T09:43:44.135Z,"130 km E of Miyako, Japan",earthquake,,,,,reviewed,us,us
2011-03-22T09:19:06.230Z,37.325,141.791,31,6.1,mww,527,32.3,,0.8,us,usp000hy8c,2022-07-19T09:42:15.388Z,"72 km ESE of Namie, Japan",earthquake,,,,,reviewed,us,us
2011-03-22T08:54:59.000Z,35.221,141.034,41.1,4.5,mb,60,100.2,,0.86,us,usp000hy8b,2014-11-07T01:44:17.368Z,"58 km E of ?hara, Japan",earthquake,,6.4,,14,reviewed,us,us
2011-03-22T08:33:11.870Z,36.945,141.004,65.9,4.7,mb,199,43,,0.74,us,usp000hy89,2014-11-07T01:44:17.348Z,"15 km SE of Iwaki, Japan",earthquake,,4.5,,119,reviewed,us,us
2011-03-22T08:12:53.660Z,37.078,143.881,12.7,4.7,mb,39,115.3,,1.01,us,usp000hy88,2014-11-07T01:44:17.344Z,"259 km E of Namie, Japan",earthquake,,24.7,,17,reviewed,us,us
2011-03-22T08:05:18.430Z,35.598,141.829,5.1,4.6,mb,56,89.4,,0.67,us,usp000hy87,2014-11-07T01:44:17.340Z,"91 km E of Hasaki, Japan",earthquake,,14.5,,18,reviewed,us,us
2011-03-22T07:52:51.860Z,36.966,143.979,29.9,4.5,mb,38,77.5,,0.74,us,usp000hy86,2014-11-07T01:44:17.337Z,"270 km ESE of Namie, Japan",earthquake,,16.7,,9,reviewed,us,us
2011-03-22T07:49:08.800Z,36.962,143.901,36.1,4.9,mb,37,97.3,,0.72,us,usp000hy85,2014-11-07T01:44:17.334Z,"263 km ESE of Namie, Japan",earthquake,,10.1,,11,reviewed,us,us
2011-03-22T07:41:28.670Z,35.997,141.369,45.6,4.7,mb,119,93,,0.67,us,usp000hy84,2014-11-07T01:44:17.325Z,"56 km ENE of Hasaki, Japan",earthquake,,4.8,,55,reviewed,us,us
2011-03-22T07:38:17.660Z,36.961,144.28,10,4.7,mb,37,61.5,,0.78,us,usp000hy83,2014-11-07T01:44:17.322Z,"296 km ESE of Namie, Japan",earthquake,,,,10,reviewed,us,us
2011-03-22T07:33:35.180Z,35.393,141.844,44.5,4.8,mb,35,102.3,,1.26,us,usp000hy81,2014-11-07T01:44:17.313Z,"99 km ESE of Hasaki, Japan",earthquake,,11.5,,14,reviewed,us,us
2011-03-22T07:31:10.560Z,36.959,144.156,10,4.5,mb,20,105.7,,1.3,us,usp000hy7z,2014-11-07T01:44:17.306Z,"286 km ESE of Namie, Japan",earthquake,,,,2,reviewed,us,us
2011-03-22T07:18:45.380Z,37.244,144.003,11,6.4,mww,551,18.2,,0.95,us,usp000hy7y,2022-07-19T09:40:43.683Z,"267 km E of Namie, Japan",earthquake,,,,,reviewed,us,us
2011-03-22T07:04:58.240Z,36.5,142.477,11.8,4.8,mb,142,89,,0.9,us,usp000hy7x,2014-11-07T01:44:17.243Z,"154 km ESE of Iwaki, Japan",earthquake,,14.3,,79,reviewed,us,us
2011-03-22T06:28:30.990Z,36.676,142.448,37,4.9,mb,82,117.8,,0.98,us,usp000hy7w,2014-11-07T01:44:17.236Z,"145 km ESE of Iwaki, Japan",earthquake,,7.1,,23,reviewed,us,us
2011-03-22T05:59:38.500Z,35.685,141.593,49.2,5.1,mwc,290,49.4,,0.68,us,usp000hy7u,2014-11-07T01:44:17.214Z,"68 km E of Hasaki, Japan",earthquake,,4.5,,,reviewed,us,gcmt
2011-03-22T04:44:18.210Z,35.233,141.153,14.7,4.7,mb,81,120.9,,1.09,us,usp000hy7r,2014-11-07T01:44:17.177Z,"62 km SSE of Hasaki, Japan",earthquake,,15.8,,35,reviewed,us,us
2011-03-22T04:12:11.130Z,36.48,142.454,35,4.6,mb,58,135.5,,0.83,us,usp000hy7n,2014-11-07T01:44:17.169Z,"153 km ESE of Iwaki, Japan",earthquake,,,,19,reviewed,us,us
2011-03-22T03:38:35.840Z,35.205,140.997,20,5.7,mww,374,28,,0.82,us,usp000hy7j,2022-04-08T22:15:58.205Z,"55 km E of ?hara, Japan",earthquake,,,,,reviewed,us,us
2011-03-22T02:11:52.530Z,39.009,142.71,46.6,4.8,mb,174,120.4,,0.91,us,usp000hy7f,2014-11-07T01:44:17.098Z,"78 km ESE of Kamaishi, Japan",earthquake,,5.4,,108,reviewed,us,us
2011-03-22T01:19:53.130Z,36.356,140.978,58.1,4.7,mb,41,134.7,,0.82,us,usp000hy7d,2014-11-07T01:44:17.074Z,"35 km E of ?arai, Japan",earthquake,,6.9,,9,reviewed,us,us
2011-03-22T01:13:47.880Z,36.057,141.802,42.3,5,mwc,226,84.5,,0.93,us,usp000hy7c,2014-11-07T01:44:17.058Z,"94 km ENE of Hasaki, Japan",earthquake,,5.6,,,reviewed,us,gcmt
2011-03-22T00:33:09.750Z,36.597,141.12,35,4.7,mb,27,142.1,,0.42,us,usp000hy7a,2014-11-07T01:44:17.049Z,"38 km ESE of Takahagi, Japan",earthquake,,,,3,reviewed,us,us
2011-03-21T23:20:16.480Z,38.574,143.077,35,4.7,mb,29,131.9,,0.9,us,usp000hy72,2014-11-07T01:44:16.959Z,"130 km ESE of ?funato, Japan",earthquake,,,,3,reviewed,us,us
2011-03-21T21:58:56.360Z,37.761,142.384,35.3,4.6,mb,69,129,,0.67,us,usp000hy6y,2014-11-07T01:44:16.947Z,"119 km SE of Ishinomaki, Japan",earthquake,,5.4,,19,reviewed,us,us
2011-03-21T21:49:28.830Z,37.661,143.796,35.6,4.7,mb,84,123.2,,0.91,us,usp000hy6v,2014-11-07T01:44:16.937Z,"234 km ESE of Ishinomaki, Japan",earthquake,,5.5,,22,reviewed,us,us
2011-03-21T21:23:58.000Z,36.559,141.017,16.1,4.7,mb,72,118,,0.94,us,usp000hy6t,2014-11-07T01:44:16.928Z,"32 km ESE of Takahagi, Japan",earthquake,,28.1,,35,reviewed,us,us
2011-03-21T21:23:16.100Z,37.752,143.748,35,4.7,mb,59,126.3,,0.72,us,usp000hy6s,2014-11-07T01:44:16.924Z,"227 km ESE of Ishinomaki, Japan",earthquake,,,,25,reviewed,us,us
2011-03-21T21:11:58.550Z,35.384,141.198,35.9,4.5,mb,33,137.8,,0.76,us,usp000hy6r,2014-11-07T01:44:16.921Z,"50 km SE of Hasaki, Japan",earthquake,,6.8,,4,reviewed,us,us
2011-03-21T20:49:13.940Z,37.62,143.799,18.9,4.6,mb,24,139.3,,1.2,us,usp000hy6q,2014-11-07T01:44:16.919Z,"236 km ESE of Ishinomaki, Japan",earthquake,,35.3,,12,reviewed,us,us
2011-03-21T20:49:00.650Z,37.617,143.823,10.9,4.5,mb,38,104.4,,1,us,usp000hy6p,2014-11-07T01:44:16.916Z,"238 km ESE of Ishinomaki, Japan",earthquake,,24.7,,14,reviewed,us,us
2011-03-21T19:31:58.040Z,36.154,141.1,41.4,4.6,mb,18,155.7,,0.88,us,usp000hy6c,2014-11-07T01:44:16.894Z,"46 km ENE of Kashima-shi, Japan",earthquake,,14.4,,6,reviewed,us,us
2011-03-21T19:29:05.310Z,39.623,142.07,77.1,4.8,mb,50,124.6,,0.87,us,usp000hy6b,2014-11-07T01:44:16.883Z,"11 km ESE of Miyako, Japan",earthquake,,5.7,,7,reviewed,us,us
2011-03-21T19:26:51.900Z,36.743,140.422,43.5,4.6,mb,53,118.1,,0.71,us,usp000hy6a,2014-11-07T01:44:16.878Z,"6 km ESE of Daigo, Japan",earthquake,,6.9,,12,reviewed,us,us
2011-03-21T19:24:26.680Z,39.547,143.581,23.5,4.8,mb,68,119.8,,0.86,us,usp000hy69,2014-11-07T01:44:16.873Z,"140 km E of Yamada, Japan",earthquake,,11.7,,25,reviewed,us,us
2011-03-21T19:01:19.310Z,36.682,143.178,36.9,5,mwc,194,46.4,,0.96,us,usp000hy67,2014-11-07T01:44:16.857Z,"208 km ESE of Iwaki, Japan",earthquake,,4.1,,,reviewed,us,gcmt
2011-03-21T18:02:04.840Z,37.49,143.063,35,4.5,mb,21,136.5,,1.04,us,usp000hy62,2014-11-07T01:44:16.846Z,"182 km E of Namie, Japan",earthquake,,,,13,reviewed,us,us
2011-03-21T16:46:57.280Z,37.715,142.282,19.2,4.9,mwc,134,72.7,,0.94,us,usp000hy5x,2014-11-07T01:44:16.828Z,"116 km ENE of Namie, Japan",earthquake,,3.4,,,reviewed,us,gcmt
2011-03-21T15:39:14.480Z,36.478,143.829,35,4.5,mb,48,118.9,,0.9,us,usp000hy5t,2014-11-07T01:44:16.818Z,"270 km ESE of Iwaki, Japan",earthquake,,,,14,reviewed,us,us
2011-03-21T14:53:53.160Z,36.74,140.497,22.6,4.5,mb,45,112.2,,1.16,us,usp000hy5p,2014-11-07T01:44:16.803Z,"13 km ESE of Daigo, Japan",earthquake,,19.2,,11,reviewed,us,us
